Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","048","Bahrain","5111","Stocks","02121.01","Camels","2024","2024","An","3000","A","Official figure",""
"QCL","Crops and livestock products","048","Bahrain","5111","Stocks","02111","Cattle","2023","2023","An","7000","A","Official figure",""
"QCL","Crops and livestock products","048","Bahrain","5111","Stocks","02111","Cattle","2024","2024","An","7000","A","Official figure",""
"QCL","Crops and livestock products","048","Bahrain","5112","Stocks","02151","Chickens","2023","2023","1000 An","1838","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","048","Bahrain","5112","Stocks","02151","Chickens","2024","2024","1000 An","1918","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","048","Bahrain","5111","Stocks","02123","Goats","2023","2023","An","25000","A","Official figure",""
"QCL","Crops and livestock products","048","Bahrain","5111","Stocks","02123","Goats","2024","2024","An","24500","A","Official figure",""
"QCL","Crops and livestock products","048","Bahrain","5111","Stocks","02122","Sheep","2023","2023","An","63100","A","Official figure",""
"QCL","Crops and livestock products","048","Bahrain","5111","Stocks","02122","Sheep","2024","2024","An","63000","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5111","Stocks","02112","Buffalo","2023","2023","An","1516000","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5111","Stocks","02112","Buffalo","2024","2024","An","1524000","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5111","Stocks","02111","Cattle","2023","2023","An","24856000","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5111","Stocks","02111","Cattle","2024","2024","An","25013000","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5112","Stocks","02151","Chickens","2023","2023","1000 An","319689","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5112","Stocks","02151","Chickens","2024","2024","1000 An","327777","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5112","Stocks","02154","Ducks","2023","2023","1000 An","66016","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5112","Stocks","02154","Ducks","2024","2024","1000 An","68261","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5111","Stocks","02123","Goats","2023","2023","An","26945000","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5111","Stocks","02123","Goats","2024","2024","An","27117000","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5111","Stocks","02122","Sheep","2023","2023","An","3827000","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5111","Stocks","02122","Sheep","2024","2024","An","3903000","A","Official figure",""
"QCL","Crops and livestock products","052","Barbados","5111","Stocks","02132","Asses","2023","2023","An","2169","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","052","Barbados","5111","Stocks","02132","Asses","2024","2024","An","2160","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","052","Barbados","5111","Stocks","02111","Cattle","2023","2023","An","11378","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","052","Barbados","5111","Stocks","02111","Cattle","2024","2024","An","11241","E","Estimated value",""
"QCL","Crops and livestock products","052","Barbados","5112","Stocks","02151","Chickens","2023","2023","1000 An","5379","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","052","Barbados","5112","Stocks","02151","Chickens","2024","2024","1000 An","5236","E","Estimated value",""
"QCL","Crops and livestock products","052","Barbados","5111","Stocks","02123","Goats","2023","2023","An","5629","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","052","Barbados","5111","Stocks","02123","Goats","2024","2024","An","5655","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","052","Barbados","5111","Stocks","02131","Horses","2023","2023","An","1232","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","052","Barbados","5111","Stocks","02131","Horses","2024","2024","An","1230","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","052","Barbados","5111","Stocks","02133","Mules and hinnies","2023","2023","An","2000","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","052","Barbados","5111","Stocks","02133","Mules and hinnies","2024","2024","An","2000","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","052","Barbados","5111","Stocks","02122","Sheep","2023","2023","An","12726","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","052","Barbados","5111","Stocks","02122","Sheep","2024","2024","An","12718","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","052","Barbados","5111","Stocks","02140","Swine / pigs","2023","2023","An","23445","E","Estimated value",""
"QCL","Crops and livestock products","052","Barbados","5111","Stocks","02140","Swine / pigs","2024","2024","An","24725","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","052","Barbados","5112","Stocks","02152","Turkeys","2023","2023","1000 An","81","E","Estimated value",""
"QCL","Crops and livestock products","052","Barbados","5112","Stocks","02152","Turkeys","2024","2024","1000 An","82","E","Estimated value",""
"QCL","Crops and livestock products","112","Belarus","5111","Stocks","02132","Asses","2023","2023","An","8882","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","112","Belarus","5111","Stocks","02132","Asses","2024","2024","An","8883","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","112","Belarus","5114","Stocks","02196","Bees","2023","2023","No","153700","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5114","Stocks","02196","Bees","2024","2024","No","149300","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5111","Stocks","02111","Cattle","2023","2023","An","4197100","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5111","Stocks","02111","Cattle","2024","2024","An","4097900","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5112","Stocks","02151","Chickens","2023","2023","1000 An","116799","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","112","Belarus","5112","Stocks","02151","Chickens","2024","2024","1000 An","120516","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","112","Belarus","5112","Stocks","02154","Ducks","2023","2023","1000 An","1857","E","Estimated value",""
"QCL","Crops and livestock products","112","Belarus","5112","Stocks","02154","Ducks","2024","2024","1000 An","1891","E","Estimated value",""
"QCL","Crops and livestock products","112","Belarus","5111","Stocks","02123","Goats","2023","2023","An","50300","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5111","Stocks","02123","Goats","2024","2024","An","48000","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5111","Stocks","02131","Horses","2023","2023","An","20200","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5111","Stocks","02131","Horses","2024","2024","An","18100","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5112","Stocks","02191","Rabbits and hares","2023","2023","1000 An","164","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5112","Stocks","02191","Rabbits and hares","2024","2024","1000 An","149","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5111","Stocks","02122","Sheep","2023","2023","An","75700","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5111","Stocks","02122","Sheep","2024","2024","An","74000","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5111","Stocks","02140","Swine / pigs","2023","2023","An","2493000","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5111","Stocks","02140","Swine / pigs","2024","2024","An","2197300","A","Official figure",""
"QCL","Crops and livestock products","112","Belarus","5112","Stocks","02152","Turkeys","2023","2023","1000 An","1400","E","Estimated value",""
"QCL","Crops and livestock products","112","Belarus","5112","Stocks","02152","Turkeys","2024","2024","1000 An","1382","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","056","Belgium","5111","Stocks","02111","Cattle","2023","2023","An","2245710","A","Official figure",""
"QCL","Crops and livestock products","056","Belgium","5111","Stocks","02111","Cattle","2024","2024","An","2153430","A","Official figure",""
"QCL","Crops and livestock products","056","Belgium","5112","Stocks","02151","Chickens","2023","2023","1000 An","48754","A","Official figure",""
"QCL","Crops and livestock products","056","Belgium","5111","Stocks","02140","Swine / pigs","2023","2023","An","5380020","A","Official figure",""
"QCL","Crops and livestock products","056","Belgium","5111","Stocks","02140","Swine / pigs","2024","2024","An","5375200","A","Official figure",""
"QCL","Crops and livestock products","084","Belize","5114","Stocks","02196","Bees","2023","2023","No","2036","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","084","Belize","5114","Stocks","02196","Bees","2024","2024","No","2029","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","084","Belize","5111","Stocks","02111","Cattle","2023","2023","An","99270","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","084","Belize","5111","Stocks","02111","Cattle","2024","2024","An","99019","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","084","Belize","5112","Stocks","02151","Chickens","2023","2023","1000 An","1710","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","084","Belize","5112","Stocks","02151","Chickens","2024","2024","1000 An","1723","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","084","Belize","5112","Stocks","02154","Ducks","2023","2023","1000 An","12","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","084","Belize","5112","Stocks","02154","Ducks","2024","2024","1000 An","12","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","084","Belize","5111","Stocks","02123","Goats","2023","2023","An","192","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","084","Belize","5111","Stocks","02123","Goats","2024","2024","An","193","I","Value imputed by a receiving agency",""
